InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
574587,85099B,JUMBO BAG RED RETROSPOT,10,06-11-2011 10:29,2.08,14936
574624,85099B,JUMBO BAG RED RETROSPOT,5,06-11-2011 11:20,2.08,17769
574654,85099B,JUMBO BAG RED RETROSPOT,1,06-11-2011 11:32,2.08,15571
574663,85099B,JUMBO BAG RED RETROSPOT,1,06-11-2011 12:04,2.08,13527
574680,85099B,JUMBO BAG RED RETROSPOT,20,06-11-2011 12:40,2.08,15078
574684,85099B,JUMBO BAG RED RETROSPOT,50,06-11-2011 12:56,1.79,17581
574696,85099B,JUMBO BAG RED RETROSPOT,3,06-11-2011 13:40,2.08,13634
574709,85099B,JUMBO BAG RED RETROSPOT,4,06-11-2011 14:14,2.08,17768
574720,85099B,JUMBO BAG RED RETROSPOT,6,06-11-2011 14:39,2.08,14547
574733,85099B,JUMBO BAG RED RETROSPOT,20,06-11-2011 15:17,2.08,17082
574744,85099B,JUMBO BAG RED RETROSPOT,10,07-11-2011 07:38,2.08,16612
574746,85099B,JUMBO BAG RED RETROSPOT,30,07-11-2011 08:30,2.08,16523
574749,85099B,JUMBO BAG RED RETROSPOT,10,07-11-2011 08:54,2.08,15150
574834,85099B,JUMBO BAG RED RETROSPOT,40,07-11-2011 11:30,2.08,13139
574856,85099B,JUMBO BAG RED RETROSPOT,12,07-11-2011 12:06,4.13,
574863,85099B,JUMBO BAG RED RETROSPOT,12,07-11-2011 12:29,2.08,15719
574864,85099B,JUMBO BAG RED RETROSPOT,10,07-11-2011 12:29,2.08,14387
574870,85099B,JUMBO BAG RED RETROSPOT,2,07-11-2011 12:52,2.08,17811
574915,85099B,JUMBO BAG RED RETROSPOT,10,07-11-2011 16:17,2.08,16779
574920,85099B,JUMBO BAG RED RETROSPOT,10,07-11-2011 16:34,2.08,13985
574962,85099B,JUMBO BAG RED RETROSPOT,30,08-11-2011 10:26,2.08,15194
575003,85099B,JUMBO BAG RED RETROSPOT,10,08-11-2011 11:09,2.08,15950
575049,85099B,JUMBO BAG RED RETROSPOT,10,08-11-2011 12:13,2.08,12721
575051,85099B,JUMBO BAG RED RETROSPOT,8,08-11-2011 12:14,2.08,15957
575068,85099B,JUMBO BAG RED RETROSPOT,10,08-11-2011 12:46,2.08,14282
575070,85099B,JUMBO BAG RED RETROSPOT,3,08-11-2011 12:58,2.08,17841
575071,85099B,JUMBO BAG RED RETROSPOT,20,08-11-2011 13:01,2.08,12990
575073,85099B,JUMBO BAG RED RETROSPOT,3,08-11-2011 13:10,2.08,13975
575078,85099B,JUMBO BAG RED RETROSPOT,10,08-11-2011 13:25,2.08,17633
575138,85099B,JUMBO BAG RED RETROSPOT,16,08-11-2011 15:24,4.13,
575141,85099B,JUMBO BAG RED RETROSPOT,20,08-11-2011 15:35,2.08,15615
575166,85099B,JUMBO BAG RED RETROSPOT,10,08-11-2011 17:09,2.08,17022
575176,85099B,JUMBO BAG RED RETROSPOT,3,08-11-2011 18:29,4.13,
575177,85099B,JUMBO BAG RED RETROSPOT,6,08-11-2011 18:41,4.13,
575181,85099B,JUMBO BAG RED RETROSPOT,10,09-11-2011 08:21,2.08,14709
575191,85099B,JUMBO BAG RED RETROSPOT,20,09-11-2011 09:22,2.08,18144
575199,85099B,JUMBO BAG RED RETROSPOT,20,09-11-2011 09:48,2.08,12921
575201,85099B,JUMBO BAG RED RETROSPOT,200,09-11-2011 09:52,1.79,13629
575211,85099B,JUMBO BAG RED RETROSPOT,1,09-11-2011 10:39,2.08,17377
575219,85099B,JUMBO BAG RED RETROSPOT,100,09-11-2011 11:17,1.79,17511
575220,85099B,JUMBO BAG RED RETROSPOT,100,09-11-2011 11:19,1.79,17511
C575224,85099B,JUMBO BAG RED RETROSPOT,-100,09-11-2011 11:41,1.79,17511
575302,85099B,JUMBO BAG RED RETROSPOT,100,09-11-2011 12:32,1.79,17086
575305,85099B,JUMBO BAG RED RETROSPOT,20,09-11-2011 12:45,2.08,14188
575331,85099B,JUMBO BAG RED RETROSPOT,10,09-11-2011 13:52,2.08,13209
575410,85099B,JUMBO BAG RED RETROSPOT,20,09-11-2011 15:50,2.08,17705
575433,85099B,JUMBO BAG RED RETROSPOT,10,09-11-2011 15:54,2.08,16953
575475,85099B,JUMBO BAG RED RETROSPOT,100,09-11-2011 16:03,1.79,17702
575477,85099B,JUMBO BAG RED RETROSPOT,4,09-11-2011 16:14,4.13,
575491,85099B,JUMBO BAG RED RETROSPOT,10,09-11-2011 17:47,2.08,15531
575512,85099B,JUMBO BAG RED RETROSPOT,10,10-11-2011 10:36,2.08,14121
575517,85099B,JUMBO BAG RED RETROSPOT,2,10-11-2011 10:49,2.08,14562
575582,85099B,JUMBO BAG RED RETROSPOT,1000,10-11-2011 11:55,1.79,16986
575583,85099B,JUMBO BAG RED RETROSPOT,1,10-11-2011 11:55,2.08,14456
575584,85099B,JUMBO BAG RED RETROSPOT,10,10-11-2011 11:55,2.08,12682
575602,85099B,JUMBO BAG RED RETROSPOT,2,10-11-2011 12:27,2.08,17059
575607,85099B,JUMBO BAG RED RETROSPOT,2,10-11-2011 12:37,4.13,14096
575647,85099B,JUMBO BAG RED RETROSPOT,4,10-11-2011 14:16,2.08,16440
575668,85099B,JUMBO BAG RED RETROSPOT,1,10-11-2011 14:59,2.08,18283
575683,85099B,JUMBO BAG RED RETROSPOT,30,10-11-2011 15:51,2.08,17389
575686,85099B,JUMBO BAG RED RETROSPOT,10,10-11-2011 15:59,2.08,17716
575706,85099B,JUMBO BAG RED RETROSPOT,2,10-11-2011 17:13,2.08,14713
575739,85099B,JUMBO BAG RED RETROSPOT,2,11-11-2011 09:05,4.13,
575745,85099B,JUMBO BAG RED RETROSPOT,10,11-11-2011 10:14,2.08,16458
575750,85099B,JUMBO BAG RED RETROSPOT,10,11-11-2011 10:29,2.08,12600
575753,85099B,JUMBO BAG RED RETROSPOT,1,11-11-2011 10:41,2.08,17841
575843,85099B,JUMBO BAG RED RETROSPOT,1,11-11-2011 12:02,2.08,14446
575856,85099B,JUMBO BAG RED RETROSPOT,2,11-11-2011 12:28,2.08,16386
575871,85099B,JUMBO BAG RED RETROSPOT,10,11-11-2011 12:52,2.08,14911
575893,85099B,JUMBO BAG RED RETROSPOT,10,11-11-2011 14:23,2.08,17088
575930,85099B,JUMBO BAG RED RETROSPOT,2,11-11-2011 17:58,4.13,
575947,85099B,JUMBO BAG RED RETROSPOT,10,13-11-2011 11:50,4.13,
575959,85099B,JUMBO BAG RED RETROSPOT,10,13-11-2011 12:27,2.08,14547
575969,85099B,JUMBO BAG RED RETROSPOT,3,13-11-2011 12:47,2.08,13571
575985,85099B,JUMBO BAG RED RETROSPOT,10,13-11-2011 14:09,2.08,17841
576025,85099B,JUMBO BAG RED RETROSPOT,5,13-11-2011 14:34,2.08,13232
576059,85099B,JUMBO BAG RED RETROSPOT,1,13-11-2011 15:19,2.08,15411
576060,85099B,JUMBO BAG RED RETROSPOT,2,13-11-2011 15:25,2.08,13681
576070,85099B,JUMBO BAG RED RETROSPOT,4,13-11-2011 15:58,2.08,13451
576071,85099B,JUMBO BAG RED RETROSPOT,1,13-11-2011 16:03,2.08,18069
576071,85099B,JUMBO BAG RED RETROSPOT,1,13-11-2011 16:03,2.08,18069
576076,85099B,JUMBO BAG RED RETROSPOT,1,13-11-2011 16:18,2.08,14382
576082,85099B,JUMBO BAG RED RETROSPOT,10,14-11-2011 08:22,2.08,12428
576087,85099B,JUMBO BAG RED RETROSPOT,10,14-11-2011 08:31,2.08,12689
576096,85099B,JUMBO BAG RED RETROSPOT,10,14-11-2011 09:20,2.08,13549
576179,85099B,JUMBO BAG RED RETROSPOT,200,14-11-2011 11:09,1.75,13694
576219,85099B,JUMBO BAG RED RETROSPOT,400,14-11-2011 12:58,1.79,15838
576328,85099B,JUMBO BAG RED RETROSPOT,20,14-11-2011 15:19,2.08,13577
576362,85099B,JUMBO BAG RED RETROSPOT,10,14-11-2011 17:11,2.08,14755
576372,85099B,JUMBO BAG RED RETROSPOT,20,15-11-2011 08:32,2.08,15144
576374,85099B,JUMBO BAG RED RETROSPOT,270,15-11-2011 08:50,1.79,13777
576376,85099B,JUMBO BAG RED RETROSPOT,20,15-11-2011 09:11,2.08,16341
576387,85099B,JUMBO BAG RED RETROSPOT,10,15-11-2011 09:55,2.08,15582
576568,85099B,JUMBO BAG RED RETROSPOT,10,15-11-2011 13:42,2.08,17153
576571,85099B,JUMBO BAG RED RETROSPOT,30,15-11-2011 13:48,2.08,12950
576587,85099B,JUMBO BAG RED RETROSPOT,4,15-11-2011 14:23,2.08,18123
576590,85099B,JUMBO BAG RED RETROSPOT,10,15-11-2011 14:30,2.08,16240
576617,85099B,JUMBO BAG RED RETROSPOT,1,15-11-2011 16:57,4.13,
576618,85099B,JUMBO BAG RED RETROSPOT,5,15-11-2011 17:00,4.13,
576644,85099B,JUMBO BAG RED RETROSPOT,7,16-11-2011 10:01,4.13,
576649,85099B,JUMBO BAG RED RETROSPOT,10,16-11-2011 10:32,2.08,16008
576654,85099B,JUMBO BAG RED RETROSPOT,8,16-11-2011 10:55,2.08,15584
576661,85099B,JUMBO BAG RED RETROSPOT,2,16-11-2011 11:17,2.08,17377
576665,85099B,JUMBO BAG RED RETROSPOT,6,16-11-2011 11:46,2.08,17841
576677,85099B,JUMBO BAG RED RETROSPOT,2,16-11-2011 12:03,2.08,16393
576687,85099B,JUMBO BAG RED RETROSPOT,3,16-11-2011 12:13,2.08,13558
576771,85099B,JUMBO BAG RED RETROSPOT,10,16-11-2011 13:19,2.08,13285
576775,85099B,JUMBO BAG RED RETROSPOT,200,16-11-2011 13:21,1.79,13629
576779,85099B,JUMBO BAG RED RETROSPOT,1,16-11-2011 13:25,2.08,14554
576787,85099B,JUMBO BAG RED RETROSPOT,20,16-11-2011 13:54,2.08,13815
576837,85099B,JUMBO BAG RED RETROSPOT,4,16-11-2011 15:16,4.13,
576840,85099B,JUMBO BAG RED RETROSPOT,1,16-11-2011 15:23,4.13,
576872,85099B,JUMBO BAG RED RETROSPOT,10,16-11-2011 16:26,2.08,13238
576875,85099B,JUMBO BAG RED RETROSPOT,10,16-11-2011 16:32,2.08,15805
576889,85099B,JUMBO BAG RED RETROSPOT,22,16-11-2011 17:24,2.08,12748
576901,85099B,JUMBO BAG RED RETROSPOT,10,17-11-2011 08:54,2.08,16929
576948,85099B,JUMBO BAG RED RETROSPOT,10,17-11-2011 11:45,2.08,14515
577016,85099B,JUMBO BAG RED RETROSPOT,10,17-11-2011 12:21,2.08,17095
577031,85099B,JUMBO BAG RED RETROSPOT,10,17-11-2011 13:00,2.08,15298
577043,85099B,JUMBO BAG RED RETROSPOT,10,17-11-2011 13:38,2.08,14282
577078,85099B,JUMBO BAG RED RETROSPOT,6,17-11-2011 15:17,4.13,
577086,85099B,JUMBO BAG RED RETROSPOT,10,17-11-2011 15:50,2.08,16070
577092,85099B,JUMBO BAG RED RETROSPOT,10,17-11-2011 16:35,2.08,15136
577099,85099B,JUMBO BAG RED RETROSPOT,20,17-11-2011 16:48,2.08,13313
577106,85099B,JUMBO BAG RED RETROSPOT,1,17-11-2011 17:18,2.08,14456
577141,85099B,JUMBO BAG RED RETROSPOT,10,18-11-2011 09:11,2.08,13269
577182,85099B,JUMBO BAG RED RETROSPOT,10,18-11-2011 11:39,2.08,16945
577303,85099B,JUMBO BAG RED RETROSPOT,10,18-11-2011 13:02,2.08,14390
577317,85099B,JUMBO BAG RED RETROSPOT,1,18-11-2011 13:33,2.08,16426
577329,85099B,JUMBO BAG RED RETROSPOT,1,18-11-2011 14:15,2.08,17779
577341,85099B,JUMBO BAG RED RETROSPOT,10,18-11-2011 15:00,2.08,16279
577365,85099B,JUMBO BAG RED RETROSPOT,10,18-11-2011 16:19,2.08,17063
577400,85099B,JUMBO BAG RED RETROSPOT,10,18-11-2011 17:20,2.08,16201
577403,85099B,JUMBO BAG RED RETROSPOT,10,20-11-2011 10:15,2.08,13988
577472,85099B,JUMBO BAG RED RETROSPOT,20,20-11-2011 11:28,2.08,14503
577497,85099B,JUMBO BAG RED RETROSPOT,2,20-11-2011 12:22,2.08,17555
577504,85099B,JUMBO BAG RED RETROSPOT,2,20-11-2011 12:36,2.08,14159
577531,85099B,JUMBO BAG RED RETROSPOT,19,20-11-2011 13:58,4.13,
577538,85099B,JUMBO BAG RED RETROSPOT,10,20-11-2011 14:20,2.08,18040
577550,85099B,JUMBO BAG RED RETROSPOT,10,20-11-2011 15:05,2.08,17738
577552,85099B,JUMBO BAG RED RETROSPOT,10,20-11-2011 15:27,2.08,14282
577572,85099B,JUMBO BAG RED RETROSPOT,4,20-11-2011 15:48,2.08,17384
577601,85099B,JUMBO BAG RED RETROSPOT,10,21-11-2011 08:31,2.08,17675
577728,85099B,JUMBO BAG RED RETROSPOT,3,21-11-2011 12:52,2.08,17811
577728,85099B,JUMBO BAG RED RETROSPOT,2,21-11-2011 12:52,2.08,17811
577729,85099B,JUMBO BAG RED RETROSPOT,10,21-11-2011 12:53,2.08,15179
577735,85099B,JUMBO BAG RED RETROSPOT,100,21-11-2011 13:14,1.79,14482
577749,85099B,JUMBO BAG RED RETROSPOT,10,21-11-2011 14:26,2.08,16242
577768,85099B,JUMBO BAG RED RETROSPOT,2,21-11-2011 15:18,4.13,
577800,85099B,JUMBO BAG RED RETROSPOT,10,21-11-2011 17:00,2.08,15484
577831,85099B,JUMBO BAG RED RETROSPOT,10,22-11-2011 10:17,2.08,16748
578010,85099B,JUMBO BAG RED RETROSPOT,100,22-11-2011 12:50,2.04,15971
578026,85099B,JUMBO BAG RED RETROSPOT,10,22-11-2011 13:29,2.08,17659
578033,85099B,JUMBO BAG RED RETROSPOT,10,22-11-2011 13:42,2.08,12656
578067,85099B,JUMBO BAG RED RETROSPOT,2,22-11-2011 15:43,4.13,
578121,85099B,JUMBO BAG RED RETROSPOT,10,23-11-2011 10:23,2.08,14547
578125,85099B,JUMBO BAG RED RETROSPOT,100,23-11-2011 10:31,1.79,17511
578149,85099B,JUMBO BAG RED RETROSPOT,14,23-11-2011 11:11,4.13,
578262,85099B,JUMBO BAG RED RETROSPOT,2,23-11-2011 13:27,2.08,18283
578293,85099B,JUMBO BAG RED RETROSPOT,10,23-11-2011 14:36,2.08,15640
578302,85099B,JUMBO BAG RED RETROSPOT,10,23-11-2011 15:23,2.08,16057
578344,85099B,JUMBO BAG RED RETROSPOT,3,24-11-2011 09:21,4.13,
578347,85099B,JUMBO BAG RED RETROSPOT,7,24-11-2011 09:26,4.13,
578359,85099B,JUMBO BAG RED RETROSPOT,100,24-11-2011 10:35,1.79,14607
578362,85099B,JUMBO BAG RED RETROSPOT,20,24-11-2011 10:39,2.08,12913
578366,85099B,JUMBO BAG RED RETROSPOT,10,24-11-2011 10:53,2.08,16173
578370,85099B,JUMBO BAG RED RETROSPOT,4,24-11-2011 11:11,2.08,17346
578429,85099B,JUMBO BAG RED RETROSPOT,10,24-11-2011 12:12,2.08,16271
578485,85099B,JUMBO BAG RED RETROSPOT,20,24-11-2011 12:52,2.08,12921
578510,85099B,JUMBO BAG RED RETROSPOT,2,24-11-2011 13:25,2.08,14056
578513,85099B,JUMBO BAG RED RETROSPOT,20,24-11-2011 13:32,2.08,16609
578516,85099B,JUMBO BAG RED RETROSPOT,10,24-11-2011 13:53,2.08,14591
578541,85099B,JUMBO BAG RED RETROSPOT,6,24-11-2011 15:01,2.08,14277
578550,85099B,JUMBO BAG RED RETROSPOT,10,24-11-2011 15:03,2.08,12720
578620,85099B,JUMBO BAG RED RETROSPOT,1,24-11-2011 15:21,2.08,17247
578627,85099B,JUMBO BAG RED RETROSPOT,20,24-11-2011 15:41,2.08,14709
578678,85099B,JUMBO BAG RED RETROSPOT,2,24-11-2011 19:59,2.08,17841
578680,85099B,JUMBO BAG RED RETROSPOT,10,25-11-2011 08:23,2.08,16458
578696,85099B,JUMBO BAG RED RETROSPOT,10,25-11-2011 10:02,2.08,13985
578809,85099B,JUMBO BAG RED RETROSPOT,10,25-11-2011 13:23,2.08,13048
578814,85099B,JUMBO BAG RED RETROSPOT,1,25-11-2011 13:40,2.08,12748
578827,85099B,JUMBO BAG RED RETROSPOT,1,25-11-2011 14:25,4.13,
578833,85099B,JUMBO BAG RED RETROSPOT,22,25-11-2011 15:23,4.13,
578844,85099B,JUMBO BAG RED RETROSPOT,1,25-11-2011 16:14,4.13,
578850,85099B,JUMBO BAG RED RETROSPOT,4,27-11-2011 10:47,2.08,13571
578854,85099B,JUMBO BAG RED RETROSPOT,20,27-11-2011 11:15,2.08,14859
578927,85099B,JUMBO BAG RED RETROSPOT,3,27-11-2011 12:26,2.08,15747
578949,85099B,JUMBO BAG RED RETROSPOT,1,27-11-2011 14:30,2.08,14954
579011,85099B,JUMBO BAG RED RETROSPOT,20,28-11-2011 09:40,2.08,15078
579103,85099B,JUMBO BAG RED RETROSPOT,4,28-11-2011 11:39,2.08,18041
579131,85099B,JUMBO BAG RED RETROSPOT,10,28-11-2011 12:33,2.08,12839
579162,85099B,JUMBO BAG RED RETROSPOT,4,28-11-2011 13:58,2.08,16393
579187,85099B,JUMBO BAG RED RETROSPOT,3,28-11-2011 15:31,4.13,
579196,85099B,JUMBO BAG RED RETROSPOT,1,28-11-2011 15:54,4.13,14096
579261,85099B,JUMBO BAG RED RETROSPOT,10,29-11-2011 09:10,2.08,13429
579297,85099B,JUMBO BAG RED RETROSPOT,16,29-11-2011 11:23,4.13,
579300,85099B,JUMBO BAG RED RETROSPOT,20,29-11-2011 11:30,2.08,14667
579301,85099B,JUMBO BAG RED RETROSPOT,3,29-11-2011 11:32,2.08,18118
579403,85099B,JUMBO BAG RED RETROSPOT,20,29-11-2011 12:15,2.08,14503
579430,85099B,JUMBO BAG RED RETROSPOT,1,29-11-2011 13:06,2.08,12748
579432,85099B,JUMBO BAG RED RETROSPOT,2,29-11-2011 13:12,2.08,15311
579440,85099B,JUMBO BAG RED RETROSPOT,10,29-11-2011 13:32,2.08,14388
579447,85099B,JUMBO BAG RED RETROSPOT,12,29-11-2011 13:46,2.08,14390
579457,85099B,JUMBO BAG RED RETROSPOT,30,29-11-2011 14:20,2.08,14824
579461,85099B,JUMBO BAG RED RETROSPOT,10,29-11-2011 14:42,2.08,15615
579467,85099B,JUMBO BAG RED RETROSPOT,10,29-11-2011 14:57,2.08,15755
579470,85099B,JUMBO BAG RED RETROSPOT,2,29-11-2011 15:06,2.08,16549
579471,85099B,JUMBO BAG RED RETROSPOT,4,29-11-2011 15:08,4.13,
579503,85099B,JUMBO BAG RED RETROSPOT,1,29-11-2011 16:23,2.08,17097
579508,85099B,JUMBO BAG RED RETROSPOT,1,29-11-2011 16:33,4.13,
579510,85099B,JUMBO BAG RED RETROSPOT,10,29-11-2011 16:44,2.08,14554
579512,85099B,JUMBO BAG RED RETROSPOT,3,29-11-2011 16:47,4.13,
579546,85099B,JUMBO BAG RED RETROSPOT,3,30-11-2011 10:37,2.08,
579546,85099B,JUMBO BAG RED RETROSPOT,10,30-11-2011 10:37,2.08,
579556,85099B,JUMBO BAG RED RETROSPOT,1,30-11-2011 11:17,2.08,17835
579572,85099B,JUMBO BAG RED RETROSPOT,20,30-11-2011 11:49,2.08,15394
579666,85099B,JUMBO BAG RED RETROSPOT,10,30-11-2011 12:31,2.08,14893
579673,85099B,JUMBO BAG RED RETROSPOT,3,30-11-2011 12:59,2.08,18283
579694,85099B,JUMBO BAG RED RETROSPOT,10,30-11-2011 14:11,4.13,
579751,85099B,JUMBO BAG RED RETROSPOT,2,30-11-2011 14:46,4.13,
579754,85099B,JUMBO BAG RED RETROSPOT,8,30-11-2011 14:52,2.08,17911
579777,85099B,JUMBO BAG RED RETROSPOT,3,30-11-2011 15:13,4.13,
579784,85099B,JUMBO BAG RED RETROSPOT,100,30-11-2011 15:27,1.79,14258
579787,85099B,JUMBO BAG RED RETROSPOT,9,30-11-2011 15:33,4.13,
579843,85099B,JUMBO BAG RED RETROSPOT,10,30-11-2011 16:21,2.08,12921
C579926,85099B,JUMBO BAG RED RETROSPOT,-1,01-12-2011 09:19,2.08,14389
580032,85099B,JUMBO BAG RED RETROSPOT,5,01-12-2011 12:17,2.08,14659
580033,85099B,JUMBO BAG RED RETROSPOT,10,01-12-2011 12:18,2.08,14282
580043,85099B,JUMBO BAG RED RETROSPOT,1,01-12-2011 12:25,2.08,14527
580106,85099B,JUMBO BAG RED RETROSPOT,10,01-12-2011 15:28,2.08,16169
580111,85099B,JUMBO BAG RED RETROSPOT,100,01-12-2011 15:55,1.79,12950
580115,85099B,JUMBO BAG RED RETROSPOT,2,01-12-2011 16:22,4.13,
580119,85099B,JUMBO BAG RED RETROSPOT,1,01-12-2011 16:37,2.08,17920
580120,85099B,JUMBO BAG RED RETROSPOT,20,01-12-2011 16:38,2.08,12553
580148,85099B,JUMBO BAG RED RETROSPOT,3,02-12-2011 10:08,4.13,
580158,85099B,JUMBO BAG RED RETROSPOT,10,02-12-2011 10:41,2.08,12558
580297,85099B,JUMBO BAG RED RETROSPOT,400,02-12-2011 13:52,1.79,15769
580318,85099B,JUMBO BAG RED RETROSPOT,10,02-12-2011 15:39,2.08,17686
580320,85099B,JUMBO BAG RED RETROSPOT,20,02-12-2011 15:40,2.08,15078
580371,85099B,JUMBO BAG RED RETROSPOT,50,02-12-2011 16:56,2.08,18174
580502,85099B,JUMBO BAG RED RETROSPOT,2,04-12-2011 13:15,2.08,16931
580512,85099B,JUMBO BAG RED RETROSPOT,10,04-12-2011 13:55,2.08,12673
580595,85099B,JUMBO BAG RED RETROSPOT,10,05-12-2011 10:38,2.08,14194
580610,85099B,JUMBO BAG RED RETROSPOT,4,05-12-2011 11:48,4.13,
580612,85099B,JUMBO BAG RED RETROSPOT,7,05-12-2011 11:58,4.13,
580643,85099B,JUMBO BAG RED RETROSPOT,10,05-12-2011 12:59,2.08,14547
580653,85099B,JUMBO BAG RED RETROSPOT,10,05-12-2011 13:34,2.08,17706
580675,85099B,JUMBO BAG RED RETROSPOT,10,05-12-2011 14:35,2.08,15640
580722,85099B,JUMBO BAG RED RETROSPOT,10,05-12-2011 17:06,2.08,13985
580729,85099B,JUMBO BAG RED RETROSPOT,5,05-12-2011 17:24,4.13,
580734,85099B,JUMBO BAG RED RETROSPOT,20,06-12-2011 08:46,2.08,12766
580735,85099B,JUMBO BAG RED RETROSPOT,10,06-12-2011 08:52,2.08,17728
580753,85099B,JUMBO BAG RED RETROSPOT,10,06-12-2011 10:00,2.08,12682
580879,85099B,JUMBO BAG RED RETROSPOT,10,06-12-2011 12:18,2.08,17346
580884,85099B,JUMBO BAG RED RETROSPOT,1,06-12-2011 12:21,2.08,15907
580884,85099B,JUMBO BAG RED RETROSPOT,2,06-12-2011 12:21,2.08,15907
580904,85099B,JUMBO BAG RED RETROSPOT,1,06-12-2011 12:59,2.08,15311
580962,85099B,JUMBO BAG RED RETROSPOT,10,06-12-2011 14:40,2.08,17119
580979,85099B,JUMBO BAG RED RETROSPOT,10,06-12-2011 15:40,2.08,12362
580983,85099B,JUMBO BAG RED RETROSPOT,1,06-12-2011 16:26,4.13,
580985,85099B,JUMBO BAG RED RETROSPOT,100,06-12-2011 16:33,1.79,17389
581014,85099B,JUMBO BAG RED RETROSPOT,20,07-12-2011 09:34,2.08,16458
581023,85099B,JUMBO BAG RED RETROSPOT,9,07-12-2011 10:35,4.13,
581027,85099B,JUMBO BAG RED RETROSPOT,10,07-12-2011 10:43,2.08,17091
581113,85099B,JUMBO BAG RED RETROSPOT,10,07-12-2011 12:19,2.08,14534
C581117,85099B,JUMBO BAG RED RETROSPOT,-1,07-12-2011 12:24,2.08,16393
581122,85099B,JUMBO BAG RED RETROSPOT,10,07-12-2011 12:33,2.08,12839
C581128,85099B,JUMBO BAG RED RETROSPOT,-3,07-12-2011 12:46,2.08,12785
581167,85099B,JUMBO BAG RED RETROSPOT,20,07-12-2011 14:52,2.08,13534
581196,85099B,JUMBO BAG RED RETROSPOT,10,07-12-2011 17:25,2.08,12935
581216,85099B,JUMBO BAG RED RETROSPOT,30,08-12-2011 09:06,2.08,16523
581217,85099B,JUMBO BAG RED RETROSPOT,6,08-12-2011 09:20,4.13,
581219,85099B,JUMBO BAG RED RETROSPOT,2,08-12-2011 09:28,4.13,
581222,85099B,JUMBO BAG RED RETROSPOT,30,08-12-2011 09:46,2.08,14520
C581229,85099B,JUMBO BAG RED RETROSPOT,-10,08-12-2011 10:14,2.08,12558
581238,85099B,JUMBO BAG RED RETROSPOT,5,08-12-2011 10:53,4.13,
581401,85099B,JUMBO BAG RED RETROSPOT,10,08-12-2011 13:43,2.08,17644
581403,85099B,JUMBO BAG RED RETROSPOT,10,08-12-2011 13:46,2.08,13510
581412,85099B,JUMBO BAG RED RETROSPOT,3,08-12-2011 14:38,2.08,14415
581421,85099B,JUMBO BAG RED RETROSPOT,9,08-12-2011 15:23,2.08,15898
581439,85099B,JUMBO BAG RED RETROSPOT,1,08-12-2011 16:30,4.13,
581486,85099B,JUMBO BAG RED RETROSPOT,10,09-12-2011 09:38,2.08,17001
581498,85099B,JUMBO BAG RED RETROSPOT,5,09-12-2011 10:26,4.13,
